New_Group_Name,Group_name,TYPE_NAME,ROHM_NAME,ORDERNO,LOTNO,TIDAY,DELIVERYDAY,ALLOC_QTY,NEW_PRODNO,FIN_PROCESS,NEW_RECDAY,NEW_QTY,UploadDate
,,HTSOP-J8XW,BD650M5WEFJ-CFX     ,240913P900C ,2437E6018H,9/13/2024 0:00,9/27/2024 0:00,1100,0758,FLFT,9/30/2024 21:45,1093,10/1/2024 0:00
,,HTSOP-J8XW,BD950F51EFJ-CFX     ,240916P900J ,2438E2026H,9/16/2024 0:00,9/30/2024 0:00,1100,0101,DC,9/19/2024 2:29,1100,10/1/2024 0:00
,,HTSOP-J8YW,BV1HAC45EFJ-CFX     ,240911P900B ,2437E4005H,9/11/2024 0:00,9/25/2024 0:00,2750,0201,DB,9/26/2024 13:39,2878,10/1/2024 0:00
,,HTSOP-J8YW,BV1LG080EFJ-CFX     ,240916P900M ,2438E2029H,9/16/2024 0:00,9/27/2024 0:00,1700,0203,WB,10/1/2024 2:42,1669,10/1/2024 0:00
,,HTSSOPC16Y,BV2HBS20TL-FX       ,240916P900N ,2438E2030H,9/16/2024 0:00,10/10/2024 0:00,2750,0203,WB,9/30/2024 14:26,2835,10/1/2024 0:00
,,SOP8TW    ,BM2P104TF-E2        ,4UJV00010   ,2435E3009H,8/27/2024 0:00,9/15/2024 0:00,5000,1001,TAPING,9/29/2024 22:55,4723,10/1/2024 0:00
,,UQ88FBV1XW,BD83064MWF-CFX      ,240911P900A ,2437E4003H,9/11/2024 0:00,9/25/2024 0:00,2400,0201,DB,9/24/2024 13:48,2396,10/1/2024 0:00
,,UQ88FBV1XW,BD83064MWF-CFX      ,240911P900A ,2437E4004H,9/11/2024 0:00,9/25/2024 0:00,2000,0201,DB,9/24/2024 14:01,2000,10/1/2024 0:00
,,UQ88FBV1XW,PK83064MWF-FX       ,240827P900D ,2435E3018H,8/27/2024 0:00,9/3/2024 0:00,240,0201,DB,9/25/2024 13:13,200,10/1/2024 0:00
,,V16FV3030W,BD39045DZ-FX        ,240913P900F ,2437E6019H,9/13/2024 0:00,9/30/2024 0:00,2664,0101,DC,9/17/2024 5:28,2664,10/1/2024 0:00
,,V48TFBV7XW,BM801R1DSN2-FX      ,240913P900E ,2437E6014H,9/13/2024 0:00,9/27/2024 0:00,880,0101,DC,9/14/2024 5:54,880,10/1/2024 0:00
,,VQ20HV35AW,BD868F8MUH-CE2      ,4UJW00011   ,2438E3002H,9/17/2024 0:00,10/12/2024 0:00,12924,0203,WB,9/30/2024 16:39,12894,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW00793   ,2436F5034H,9/5/2024 0:00,9/15/2024 0:00,3592,0965,Throw_in,,3592,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW01836   ,2437F4026H,9/11/2024 0:00,9/21/2024 0:00,3220,0965,Throw_in,,3220,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW01836   ,2437F4027H,9/11/2024 0:00,9/21/2024 0:00,3332,0965,Throw_in,,3332,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW01836   ,2437F4028H,9/11/2024 0:00,9/21/2024 0:00,3247,0965,Throw_in,,3247,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW01836   ,2437F4029H,9/11/2024 0:00,9/21/2024 0:00,3998,0965,Throw_in,,3998,10/1/2024 0:00
OUT_BGA,BGA,CLGA10V020,BM1386GLV-ZTR       ,4UIW01836   ,2437F4030H,9/11/2024 0:00,9/21/2024 0:00,3064,0965,Throw_in,,3064,10/1/2024 0:00
OUT_BGA,BGA,MLGA010V02,BM1422AGMV-ZE2      ,4UIW03982   ,2439F1037H,9/22/2024 0:00,10/2/2024 0:00,16128,0892,FT,9/29/2024 13:16,8977,10/1/2024 0:00
OUT_BGA,BGA,MLGA010V02,BM1422AGMV-ZE2      ,4UIW03982   ,2439F1038H,9/22/2024 0:00,10/2/2024 0:00,10891,0252,Throw_in,,10891,10/1/2024 0:00
OUT_BGA,BGA,RLGA10VG02,BM1390GLV-ZTR       ,4UIW01117   ,2437F6046H,9/13/2024 0:00,9/27/2024 0:00,23520,0893,FT,9/26/2024 8:25,22919,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7020H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/30/2024 21:36,4755,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7021H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/30/2024 15:42,4790,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7022H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/30/2024 15:45,4797,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7023H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/29/2024 23:41,4795,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7024H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/29/2024 19:21,4745,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7025H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/30/2024 23:05,4782,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7032H,9/28/2024 0:00,10/5/2024 0:00,4900,1001,TAPING,10/1/2024 6:42,4767,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7033H,9/28/2024 0:00,10/5/2024 0:00,4900,0977,LEAD,9/30/2024 22:31,4740,10/1/2024 0:00
OUT_BGA,BGA,SBGA049V44,BD72649GWV-ZE2      ,4UI0928003F ,2439F7034H,9/28/2024 0:00,10/5/2024 0:00,4091,1916,Throw_in,,4091,10/1/2024 0:00
MAP,BGA,SON008V506,BD9111NV-BZE2       ,4U08208001  ,2434A6046H,8/23/2024 0:00,9/2/2024 0:00,2912,1001,TAPING,9/27/2024 11:04,2621,10/1/2024 0:00
MAP,BGA,SON008V506,BD9130NV-E2         ,4UI09110018 ,2437A7211H,9/14/2024 0:00,9/28/2024 0:00,5194,0892,FT,9/27/2024 12:52,5137,10/1/2024 0:00
BGA,BGA,VBGA048W04,BU76312GUW-E2       ,4UIW02406   ,2437A6588H,9/13/2024 0:00,9/27/2024 0:00,3484,0892,FT,9/29/2024 1:05,2939,10/1/2024 0:00
BGA,BGA,VBGA048W04,BU76312GUW-E2       ,4UIW03571   ,2438A5720H,9/19/2024 0:00,10/3/2024 0:00,3576,0203,WB,9/25/2024 15:38,3483,10/1/2024 0:00
BGA,BGA,VBGA080W05,BUYM0003-E2         ,4UIW05000   ,2439A5601H,9/26/2024 0:00,10/10/2024 0:00,3360,0201,DB,9/30/2024 3:07,3360,10/1/2024 0:00
BGA,BGA,VBGA080W05,BUYM0003-E2         ,4UIW05000   ,2439A5602H,9/26/2024 0:00,10/10/2024 0:00,3360,0201,DB,9/30/2024 7:44,3360,10/1/2024 0:00
BGA,BGA,VBGA080W05,BUYM0003-E2         ,4UIW05000   ,2439A5603H,9/26/2024 0:00,10/10/2024 0:00,3360,0201,DB,9/30/2024 20:52,3351,10/1/2024 0:00
BGA,BGA,VBGA080W05,BUYM0003-E2         ,4UIW05000   ,2439A5604H,9/26/2024 0:00,10/10/2024 0:00,3167,0201,DB,9/30/2024 20:49,3141,10/1/2024 0:00
BGA,BGA,VBGA080W05,BUYM0003-E2         ,4UIW05401   ,2439A7638H,9/28/2024 0:00,10/12/2024 0:00,2288,0201,DB,9/30/2024 21:03,2288,10/1/2024 0:00
BGA,BGA,VBGA120B06,BUYD1203-E2         ,4UIW05698   ,2440A1574H,9/29/2024 0:00,10/13/2024 0:00,1714,0201,DB,9/29/2024 23:56,1712,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6659H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/24/2024 16:42,2299,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6660H,9/20/2024 0:00,10/14/2024 0:00,2304,0750,FL,10/1/2024 1:42,2283,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6661H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/25/2024 4:51,2293,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6662H,9/20/2024 0:00,10/14/2024 0:00,2304,0201,DB,9/22/2024 2:40,2304,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6663H,9/20/2024 0:00,10/14/2024 0:00,2304,0750,FL,9/30/2024 22:49,2262,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6664H,9/20/2024 0:00,10/14/2024 0:00,2595,0206,MLD,9/25/2024 9:14,2575,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6666H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/25/2024 13:24,2295,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6667H,9/20/2024 0:00,10/14/2024 0:00,2304,0977,LEAD,9/30/2024 20:42,2221,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6670H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/29/2024 8:38,2301,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6671H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/29/2024 6:40,2267,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6672H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/30/2024 10:05,2276,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6673H,9/20/2024 0:00,10/14/2024 0:00,1831,0206,MLD,9/30/2024 3:59,1776,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6674H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/27/2024 14:14,2279,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6675H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/27/2024 9:26,2295,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6676H,9/20/2024 0:00,10/14/2024 0:00,2304,0977,LEAD,9/30/2024 2:01,2207,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6677H,9/20/2024 0:00,10/14/2024 0:00,2304,0206,MLD,9/28/2024 14:58,2300,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6678H,9/20/2024 0:00,10/14/2024 0:00,2770,0206,MLD,9/28/2024 18:49,2763,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6680H,9/20/2024 0:00,10/14/2024 0:00,2304,0977,LEAD,9/28/2024 23:22,2247,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6681H,9/20/2024 0:00,10/14/2024 0:00,2304,0750,FL,9/28/2024 13:28,2196,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6682H,9/20/2024 0:00,10/14/2024 0:00,2304,0892,FT,10/1/2024 5:12,2252,10/1/2024 0:00
BGA,BGA,VBGA120T06,BU1805AGU-E2        ,4UIW03752   ,2438A6683H,9/20/2024 0:00,10/14/2024 0:00,2321,0206,MLD,9/26/2024 23:06,2311,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW02958   ,2438A2565H,9/16/2024 0:00,9/30/2024 0:00,1245,0893,FT,9/29/2024 16:00,1159,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03304   ,2438A4539H,9/18/2024 0:00,10/2/2024 0:00,1920,0203,WB,9/27/2024 2:39,1828,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03304   ,2438A4540H,9/18/2024 0:00,10/2/2024 0:00,1255,0203,WB,9/26/2024 2:39,1283,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03548   ,2438A5656H,9/19/2024 0:00,10/3/2024 0:00,1920,0203,WB,9/28/2024 4:50,1842,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03548   ,2438A5657H,9/19/2024 0:00,10/3/2024 0:00,1186,0201,DB,9/25/2024 1:43,1248,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03740   ,2438A6649H,9/20/2024 0:00,10/4/2024 0:00,1571,0203,WB,9/26/2024 15:26,1569,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03740   ,2438A6650H,9/20/2024 0:00,10/4/2024 0:00,1521,0203,WB,9/27/2024 15:34,1504,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03943   ,2438A7635H,9/21/2024 0:00,10/5/2024 0:00,1920,0203,WB,9/28/2024 9:03,1893,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03943   ,2438A7636H,9/21/2024 0:00,10/5/2024 0:00,1920,0203,WB,9/27/2024 19:23,1893,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW03943   ,2438A7637H,9/21/2024 0:00,10/5/2024 0:00,617,0201,DB,9/24/2024 16:50,637,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04166   ,2439A1504H,9/22/2024 0:00,10/6/2024 0:00,1920,0203,WB,9/30/2024 1:37,1844,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04166   ,2439A1505H,9/22/2024 0:00,10/6/2024 0:00,1227,0203,WB,9/29/2024 10:44,1212,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04349   ,2439A2495H,9/23/2024 0:00,10/7/2024 0:00,1920,0201,DB,9/26/2024 2:42,1918,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04349   ,2439A2496H,9/23/2024 0:00,10/7/2024 0:00,1198,0201,DB,9/26/2024 7:26,1195,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04532   ,2439A3505H,9/24/2024 0:00,10/8/2024 0:00,1920,0203,WB,10/1/2024 3:50,1831,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04532   ,2439A3506H,9/24/2024 0:00,10/8/2024 0:00,1262,0203,WB,9/30/2024 19:00,1330,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04693   ,2439A4464H,9/25/2024 0:00,10/9/2024 0:00,1920,0203,WB,10/1/2024 5:32,1907,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04693   ,2439A4465H,9/25/2024 0:00,10/9/2024 0:00,1225,0203,WB,9/30/2024 18:58,1216,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04989   ,2439A5591H,9/26/2024 0:00,10/10/2024 0:00,1920,0201,DB,9/27/2024 19:03,1915,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW04989   ,2439A5592H,9/26/2024 0:00,10/10/2024 0:00,1267,0203,WB,9/30/2024 19:03,1257,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05202   ,2439A6563H,9/27/2024 0:00,10/11/2024 0:00,1920,0203,WB,10/1/2024 5:40,1888,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05202   ,2439A6564H,9/27/2024 0:00,10/11/2024 0:00,1105,0201,DB,9/28/2024 20:58,1094,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05393   ,2439A7606H,9/28/2024 0:00,10/12/2024 0:00,1920,0101,DC,9/28/2024 8:16,1920,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05393   ,2439A7607H,9/28/2024 0:00,10/12/2024 0:00,1157,0101,DC,9/28/2024 8:16,1157,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05584   ,2440A1567H,9/29/2024 0:00,10/13/2024 0:00,1920,0201,DB,9/29/2024 10:45,1897,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05584   ,2440A1568H,9/29/2024 0:00,10/13/2024 0:00,1216,0201,DB,9/29/2024 14:01,1212,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIW05695   ,2440A2352H,9/30/2024 0:00,10/14/2024 0:00,1541,0101,DC,9/30/2024 21:24,1541,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIX00171   ,2440A3572H,10/1/2024 0:00,10/15/2024 0:00,1920,0101,DC,10/1/2024 6:57,1920,10/1/2024 0:00
BGA,BGA,VBGA143W07,EI-177-E2           ,4UIX00171   ,2440A3573H,10/1/2024 0:00,10/15/2024 0:00,1254,0101,DC,10/1/2024 6:57,1254,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0919003F ,2438F5013H,9/19/2024 0:00,9/26/2024 0:00,17786,1001,TAPING,9/26/2024 21:39,20366,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0919003F ,2438F5021H,9/19/2024 0:00,9/26/2024 0:00,17799,2901,Throw_in,,17799,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0920004F ,2438F6020H,9/20/2024 0:00,9/27/2024 0:00,17770,2901,Throw_in,,17770,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0920004F ,2438F6024H,9/20/2024 0:00,9/27/2024 0:00,17800,2901,Throw_in,,17800,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0922004F ,2439F1019H,9/22/2024 0:00,9/29/2024 0:00,17855,2901,Throw_in,,17855,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0926004F ,2439F5030H,9/26/2024 0:00,10/3/2024 0:00,17710,2901,Throw_in,,17710,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6109H,9/27/2024 0:00,10/4/2024 0:00,17851,1001,TAPING,9/29/2024 23:54,18458,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6110H,9/27/2024 0:00,10/4/2024 0:00,17815,1001,TAPING,9/29/2024 16:58,21149,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6111H,9/27/2024 0:00,10/4/2024 0:00,17798,1001,TAPING,9/29/2024 5:49,21071,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6112H,9/27/2024 0:00,10/4/2024 0:00,17906,1001,TAPING,9/29/2024 2:10,23857,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6115H,9/27/2024 0:00,10/4/2024 0:00,14301,1001,TAPING,9/30/2024 20:53,13990,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6116H,9/27/2024 0:00,10/4/2024 0:00,17873,1001,TAPING,9/29/2024 23:34,17475,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6117H,9/27/2024 0:00,10/4/2024 0:00,17828,1001,TAPING,9/30/2024 17:00,17160,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6118H,9/27/2024 0:00,10/4/2024 0:00,17727,1001,TAPING,9/30/2024 16:55,24595,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0927005F ,2439F6119H,9/27/2024 0:00,10/4/2024 0:00,16248,1001,TAPING,9/30/2024 17:26,15637,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7038H,9/28/2024 0:00,10/5/2024 0:00,14150,2901,Throw_in,,14150,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7039H,9/28/2024 0:00,10/5/2024 0:00,17664,2901,Throw_in,,17664,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7040H,9/28/2024 0:00,10/5/2024 0:00,17830,1001,TAPING,10/1/2024 4:32,17300,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7041H,9/28/2024 0:00,10/5/2024 0:00,15193,1001,TAPING,9/30/2024 23:17,14811,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7042H,9/28/2024 0:00,10/5/2024 0:00,17908,1001,TAPING,9/30/2024 22:45,17538,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0928005F ,2439F7043H,9/28/2024 0:00,10/5/2024 0:00,17918,1001,TAPING,9/30/2024 19:15,17555,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1017H,9/29/2024 0:00,10/6/2024 0:00,17879,2901,Throw_in,,17879,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1018H,9/29/2024 0:00,10/6/2024 0:00,17887,2901,Throw_in,,17887,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1019H,9/29/2024 0:00,10/6/2024 0:00,17664,2901,Throw_in,,17664,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1020H,9/29/2024 0:00,10/6/2024 0:00,12606,2901,Throw_in,,12606,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1021H,9/29/2024 0:00,10/6/2024 0:00,17916,2901,Throw_in,,17916,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0929005F ,2440F1022H,9/29/2024 0:00,10/6/2024 0:00,17856,1001,TAPING,10/1/2024 2:58,17247,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2017H,9/30/2024 0:00,10/7/2024 0:00,17896,2901,Throw_in,,17896,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2018H,9/30/2024 0:00,10/7/2024 0:00,17848,2901,Throw_in,,17848,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2019H,9/30/2024 0:00,10/7/2024 0:00,17685,2901,Throw_in,,17685,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2020H,9/30/2024 0:00,10/7/2024 0:00,17869,2901,Throw_in,,17869,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2021H,9/30/2024 0:00,10/7/2024 0:00,17862,2901,Throw_in,,17862,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI0930005F ,2440F2022H,9/30/2024 0:00,10/7/2024 0:00,17954,2901,Throw_in,,17954,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3013H,10/1/2024 0:00,10/8/2024 0:00,13529,2901,Throw_in,,13529,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3014H,10/1/2024 0:00,10/8/2024 0:00,17881,2901,Throw_in,,17881,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3015H,10/1/2024 0:00,10/8/2024 0:00,17873,2901,Throw_in,,17873,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3016H,10/1/2024 0:00,10/8/2024 0:00,17862,2901,Throw_in,,17862,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3017H,10/1/2024 0:00,10/8/2024 0:00,17816,2901,Throw_in,,17816,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UI1001003F ,2440F3018H,10/1/2024 0:00,10/8/2024 0:00,17917,2901,Throw_in,,17917,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UIW03311   ,2438F2044H,9/16/2024 0:00,9/22/2024 0:00,17774,2901,Throw_in,,17774,10/1/2024 0:00
OUT_BGA,BGA,VLG12AV2NA,KX021-1097B-ZTR     ,4UIW03313   ,2438F4041H,9/18/2024 0:00,9/24/2024 0:00,17807,1001,TAPING,9/24/2024 7:26,17230,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2KA,KX122-1037C-ZE2     ,4UI0908008F ,2437F1039H,9/8/2024 0:00,9/15/2024 0:00,25908,1001,TAPING,9/11/2024 13:56,26522,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2KA,KX122-1037C-ZE2     ,4UIW01288   ,2436F7054H,9/7/2024 0:00,9/14/2024 0:00,25912,1001,TAPING,9/9/2024 14:21,30742,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2KA,KX134-1201C-ZE2     ,4UIX00188   ,2440F3049H,10/1/2024 0:00,10/8/2024 0:00,25904,2901,Throw_in,,25904,10/1/2024 0:00
OUT_BGA,BGA,VLGA12V2NA,KXTJ3-1057B-ZE2     ,4UI0911005F ,2437F4020H,9/11/2024 0:00,9/18/2024 0:00,17851,2901,Throw_in,,17851,10/1/2024 0:00
